"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"Subnum"
3	63	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	260	1	0	7
3	64	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	716	2	1	7
3	65	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	576	2	0	7
3	66	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	1562	2	0	7
3	67	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	713	2	1	7
3	68	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	701	2	0	7
3	69	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	1841	2	1	7
3	70	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	404	2	0	7
3	71	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	1045	2	1	7
3	72	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	659	1	0	7
3	73	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	721	1	1	7
3	74	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	468	2	1	7
3	75	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	1018	1	1	7
3	76	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	705	1	1	7
3	77	"C:\Hannah's FYP\Black29_smi.jpg"	""	1	"forehead"	NA	2	112	461	1	1	7
3	78	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	2116	2	1	7
3	79	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	979	1	0	7
3	80	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	1356	2	0	7
3	81	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	1388	1	0	7
3	82	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	555	1	0	7
3	83	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	469	2	1	7
3	84	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	1307	1	1	7
3	85	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	1133	1	0	7
3	86	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	855	2	0	7
3	87	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	541	2	0	7
3	88	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	1432	1	1	7
3	89	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	981	2	1	7
3	90	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	750	2	0	7
3	91	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	401	1	0	7
3	92	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	1354	2	0	7
3	93	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	770	2	0	7
3	94	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	1211	2	0	7
3	95	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	393	2	1	7
3	96	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	667	2	0	7
3	1	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	956	1	1	8
3	2	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	837	2	0	8
3	3	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	2259	2	1	8
3	4	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	1565	2	1	8
3	5	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	1004	1	0	8
3	6	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	1747	2	0	8
3	7	"C:\Hannah's FYP\Black29_smi.jpg"	""	1	"forehead"	NA	2	112	795	1	1	8
3	8	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	819	2	0	8
3	9	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	578	1	0	8
3	10	"C:\Hannah's FYP\Black19_smi.jpg"	""	1	"nose"	NA	1	131	772	1	0	8
3	11	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	1077	2	1	8
3	12	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	1738	2	1	8
3	13	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	1849	2	0	8
3	14	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	908	2	0	8
3	15	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	640	1	0	8
3	16	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	911	1	1	8
3	17	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	810	2	1	8
3	18	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	1034	2	0	8
3	19	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	2040	2	0	8
3	20	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	1899	1	1	8
3	21	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	1036	2	0	8
3	22	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	874	1	0	8
3	23	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	1391	2	1	8
3	24	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	805	2	1	8
3	25	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	877	2	0	8
3	26	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	1370	2	1	8
3	27	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	921	1	0	8
3	28	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	612	1	0	8
3	29	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	980	2	0	8
3	30	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	1541	2	0	8
3	31	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	869	2	1	8
3	32	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	1178	2	1	8
3	33	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	874	2	1	8
3	34	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	1390	2	0	8
3	35	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	1701	2	1	8
3	36	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	1583	2	0	8
3	37	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	1118	2	1	8
3	38	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	1672	1	1	8
3	39	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	1243	1	0	8
3	40	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	784	1	0	8
3	41	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	2153	1	0	8
3	42	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	1687	1	0	8
3	43	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	1833	2	0	8
3	44	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	757	1	0	8
3	45	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	703	1	0	8
3	46	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	707	1	1	8
3	47	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	647	1	1	8
3	48	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	998	1	1	8
3	49	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	694	1	0	8
3	50	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	1186	1	1	8
3	51	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	1386	2	1	8
3	52	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	1177	2	0	8
3	53	"C:\Hannah's FYP\Black13_smi.jpg"	""	1	"eyes"	NA	1	121	1049	2	1	8
3	54	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	959	2	1	8
3	55	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	1376	2	0	8
3	56	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	1055	2	1	8
3	57	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	884	1	0	8
3	58	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	728	2	0	8
3	59	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	724	2	0	8
3	60	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	1031	2	1	8
3	61	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	829	2	0	8
3	62	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	724	2	1	8
3	63	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	1128	2	0	8
3	64	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	722	2	1	8
3	65	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	2117	1	0	8
3	66	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	957	1	0	8
3	67	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	2022	1	0	8
3	68	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	466	1	0	8
3	69	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	864	2	0	8
3	70	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	1286	2	1	8
3	71	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	665	2	1	8
3	72	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	695	2	0	8
3	73	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	700	2	1	8
3	74	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	1137	2	0	8
3	75	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	850	2	0	8
3	76	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	984	1	1	8
3	77	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	2025	2	0	8
3	78	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	804	2	0	8
3	79	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	900	2	0	8
3	80	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	968	2	0	8
3	81	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	841	1	0	8
3	82	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	1231	2	1	8
3	83	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	1085	2	0	8
3	84	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	833	2	0	8
3	85	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	1336	2	0	8
3	86	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	1017	1	0	8
3	87	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	1296	2	0	8
3	88	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	675	2	0	8
3	89	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	1640	2	0	8
3	90	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	2700	1	1	8
3	91	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	1395	1	1	8
3	92	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	1617	2	1	8
3	93	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	1184	2	0	8
3	94	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	1000	2	0	8
3	95	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	952	2	1	8
3	96	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	745	1	0	8
3	1	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	1123	2	1	9
3	2	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	413	1	0	9
3	3	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	406	1	0	9
3	4	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	463	1	0	9
3	5	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	654	2	1	9
3	6	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	587	2	0	9
3	7	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	644	2	0	9
3	8	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	531	1	1	9
3	9	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	503	1	0	9
3	10	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	540	1	1	9
3	11	"C:\Hannah's FYP\Black19_smi.jpg"	""	1	"nose"	NA	1	131	439	1	0	9
3	12	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	495	1	0	9
3	13	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	636	1	1	9
3	14	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	771	2	0	9
3	15	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	556	2	0	9
3	16	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	526	1	0	9
3	17	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	770	2	0	9
3	18	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	636	2	0	9
3	19	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	802	2	1	9
3	20	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	658	1	0	9
3	21	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	472	1	0	9
3	22	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	502	1	0	9
3	23	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	955	1	1	9
3	24	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	620	2	0	9
3	25	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	524	2	0	9
3	26	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	352	1	0	9
3	27	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	707	2	0	9
3	28	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	543	1	1	9
3	29	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	546	1	0	9
3	30	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	477	1	1	9
3	31	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	539	2	1	9
3	32	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	711	2	0	9
3	33	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	435	1	0	9
3	34	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	418	1	0	9
3	35	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	434	1	1	9
3	36	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	498	1	0	9
3	37	"C:\Hannah's FYP\Black13_smi.jpg"	""	1	"eyes"	NA	1	121	519	1	0	9
3	38	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	483	2	1	9
3	39	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	713	2	1	9
3	40	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	869	2	1	9
3	41	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	586	2	1	9
3	42	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	371	1	0	9
3	43	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	509	1	1	9
3	44	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	362	1	1	9
3	45	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	429	1	0	9
3	46	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	533	2	0	9
3	47	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	417	1	0	9
3	48	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	385	2	0	9
3	49	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	658	2	1	9
3	50	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	585	1	1	9
3	51	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	338	1	1	9
3	52	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	973	1	0	9
3	53	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	254	1	1	9
3	54	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	373	1	0	9
3	55	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	456	1	1	9
3	56	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	367	2	0	9
3	57	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	537	2	1	9
3	58	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	932	2	0	9
3	59	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	511	2	0	9
3	60	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	395	1	0	9
3	61	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	581	2	0	9
3	62	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	287	1	0	9
3	63	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	333	1	0	9
3	64	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	600	1	1	9
3	65	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	713	2	1	9
3	66	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	501	2	0	9
3	67	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	450	1	1	9
3	68	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	505	1	0	9
3	69	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	422	2	0	9
3	70	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	430	1	0	9
3	71	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	366	1	0	9
3	72	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	705	2	0	9
3	73	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	661	2	0	9
3	74	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	363	1	1	9
3	75	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	526	2	0	9
3	76	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	426	1	1	9
3	77	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	466	1	0	9
3	78	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	497	1	0	9
3	79	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	510	2	1	9
3	80	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	619	2	0	9
3	81	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	890	2	0	9
3	82	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	454	2	1	9
3	83	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	589	1	1	9
3	84	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	446	1	1	9
3	85	"C:\Hannah's FYP\Black29_smi.jpg"	""	1	"forehead"	NA	2	112	1222	2	0	9
3	86	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	379	1	0	9
3	87	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	478	2	0	9
3	88	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	517	2	0	9
3	89	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	697	2	1	9
3	90	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	358	1	0	9
3	91	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	593	2	0	9
3	92	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	378	1	0	9
3	93	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	412	2	1	9
3	94	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	565	1	0	9
3	95	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	480	2	0	9
3	96	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	558	1	1	9
3	1	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	1799	2	1	10
3	2	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	620	1	0	10
3	3	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	652	2	1	10
3	4	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	1106	1	0	10
3	5	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	1285	2	0	10
3	6	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	576	1	0	10
3	7	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	586	2	1	10
3	8	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	387	1	1	10
3	9	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	893	1	1	10
3	10	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	569	1	0	10
3	11	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	395	2	1	10
3	12	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	1524	1	0	10
3	13	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	573	2	0	10
3	14	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	1751	2	0	10
3	15	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	1183	1	1	10
3	16	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	703	2	0	10
3	17	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	1731	2	1	10
3	18	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	539	1	1	10
3	19	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	846	2	0	10
3	20	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	1508	2	0	10
3	21	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	854	1	1	10
3	22	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	588	2	0	10
3	23	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	3157	1	0	10
3	24	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	1664	1	0	10
3	25	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	1203	1	0	10
3	26	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	666	1	1	10
3	27	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	664	1	1	10
3	28	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	542	1	0	10
3	29	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	385	2	0	10
3	30	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	291	2	1	10
3	31	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	777	2	0	10
3	32	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	2258	1	1	10
3	33	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	843	1	0	10
3	34	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	1234	2	0	10
